time,height,Command,TotalDWSQuantity,Metrics,TotalFutureCommitments,TotalGrossFutureCommitments,TotalCommitmentsDueToday,TotalGrossCommitmentsDueToday,TotalBurnsToday,TotalGrossBurnsToday,TotalMonthlyCommitments,TotalGrossMonthlyCommitments,TotalAnnualReward,SaturationPercentAnnual,SaturationPercentMonthly,30dayDWU,90dayDWU,180dayDWU,365dayDWU
1581489130,175671,dwsquote,177,v1.1,25628260.84709699,73881405.03350005,1212.546085884471,182613.4581,376519.3088535906,1676519.4581,84852.44301906599,5295690.886400006,43200310.7246022,59.32425119,2.35699535,15.4066,17.7469,21.2572,28.4730
1581508511,175720,dwsquote,177,v1.1,25627080.45392214,73708823.72810005,472.174078202041,61972.3054,376519.3088535906,1676519.4581,84412.42185189627,5243750.733700005,43200310.7246022,59.32151881,2.34477263,15.4076,17.7480,21.2586,28.4749
1581530545,175772,dwsquote,177,v1.1,25627048.30101111,73698791.57540004,440.0211671697149,51940.1527,347439.362233325,1547439.3054,84412.42185189627,5243750.733700005,43200310.7246022,59.32144439,2.34477263,15.4077,17.7481,21.2587,28.4749
1581552280,175826,dwsquote,177,v1.1,25627048.30101111,73698791.57540004,440.0211671697149,51940.1527,347439.362233325,1547439.3054,84412.42185189627,5243750.733700005,43200310.7246022,59.32144439,2.34477263,15.4077,17.7481,21.2587,28.4749
1581574065,175880,dwsquote,181,v1.1,25912689.04711719,75284433.18620005,440.0211671697149,51940.1527,285640.7461060806,1585641.6108,85353.69055805852,5544693.191800007,43200310.7246022,59.98264506,2.37091880,15.1572,17.4596,20.9131,28.0121
1581595199,175934,dwsquote,181,v1.1,25912249.02595002,75232493.03350005,471.5048281554626,52072.1527,285640.7461060806,1585641.6108,84882.18572990305,5492621.039100006,43200310.7246022,59.98162650,2.35782153,15.1576,17.4600,20.9137,28.0128
1581617140,175987,dwsquote,181,v1.1,25912249.02595002,75232493.03350005,471.5048281554626,52072.1527,285640.7461060806,1585641.6108,84882.18572990305,5492621.039100006,43200310.7246022,59.98162650,2.35782153,15.1576,17.4600,20.9137,28.0128
1581638492,176040,dwsquote,181,v1.1,25912249.02595002,75232493.03350005,471.5048281554626,52072.1527,285640.7461060806,1585641.6108,84882.18572990305,5492621.039100006,43200310.7246022,59.98162650,2.35782153,15.1576,17.4600,20.9137,28.0128
1581659974,176093,dwsquote,184,v1.1,26057295.37762655,75897539.49160007,471.5048281554626,52072.1527,145046.3516765252,665046.4580999999,84882.18572990305,5492621.039100006,43200310.7246022,60.31737953,2.35782153,15.0304,17.3135,20.7382,27.7778
1581681531,176146,dwsquote,184,v1.1,26056823.87279839,75845467.33890006,503.136195630041,52203.1527,145046.3516765252,665046.4580999999,84379.04953427301,5440417.886400006,43200310.7246022,60.31628809,2.34384563,15.0309,17.3140,20.7388,27.7785
1581703458,176202,dwsquote,185,v1.1,26098493.79630824,76037137.49160007,503.136195630041,52203.1527,186716.2751863762,856716.6107999999,84379.04953427301,5440417.886400006,43200310.7246022,60.41274555,2.34384563,14.9943,17.2719,20.6884,27.7110
1581739409,176290,dwsquote,185,v1.1,26098493.79630824,76037137.49160007,503.136195630041,52203.1527,47227.91330749329,217228.3054,84379.04953427301,5440417.886400006,43200310.7246022,60.41274555,2.34384563,14.9943,17.2719,20.6884,27.7110
1581746961,176310,dwsquote,185,v1.1,26097990.66011261,75984934.33890006,535.1601580607805,52335.1527,41669.92350985105,191670.1527,83843.88937621223,5388082.733700005,43200310.7246022,60.41158089,2.32898018,14.9948,17.2724,20.6890,27.7118
1581768246,176362,dwsquote,185,v1.1,26097990.66011261,75984934.33890006,535.1601580607805,52335.1527,41669.92350985105,191670.1527,83843.88937621223,5388082.733700005,43200310.7246022,60.41158089,2.32898018,14.9948,17.2724,20.6890,27.7118
1581789558,176414,dwsquote,185,v1.1,26097990.66011261,75984934.33890006,535.1601580607805,52335.1527,0,0,83843.88937621223,5388082.733700005,43200310.7246022,60.41158089,2.32898018,14.9948,17.2724,20.6890,27.7118
1581811583,176470,dwsquote,185,v1.1,26097990.66011261,75984934.33890006,535.1601580607805,52335.1527,0,0,83843.88937621223,5388082.733700005,43200310.7246022,60.41158089,2.32898018,14.9948,17.2724,20.6890,27.7118
1581833144,176523,dwsquote,187,v1.1,26469964.81616897,77655108.49160008,567.6016749038581,52468.1527,372509.3162144136,1722509.3054,83276.28770130838,5335614.581000005,43200310.7246022,61.27262599,2.31321358,14.6686,16.8968,20.2390,27.1091
1581854309,176573,dwsquote,187,v1.1,26469964.81616896,77655108.49160008,567.6016749038581,52468.1527,372509.3162144136,1722509.3054,83276.28770130838,5335614.581000005,43200310.7246022,61.27262599,2.31321358,14.6686,16.8968,20.2390,27.1091
1581875900,176628,dwsquote,187,v1.1,26469964.81616896,77655108.49160008,2014.482671358534,553915.3054,372509.3162144136,1722509.3054,81829.4067048537,4834167.428300004,43200310.7246022,61.27262599,2.27302273,14.6686,16.8968,20.2390,27.1091
1581897753,176682,dwsquote,187,v1.1,26469964.81616896,77655108.49160008,2014.482671358534,553915.3054,372509.3162144136,1722509.3054,81829.4067048537,4834167.428300004,43200310.7246022,61.27262599,2.27302273,14.6686,16.8968,20.2390,27.1091
1581919513,176735,dwsquote,189,v1.1,26947929.46199065,79858950.64430012,2047.066572802447,554047.3054,478532.2474965905,2256310.3054,81229.22112850593,4781567.275600003,43200310.7246022,62.37901767,2.25635102,14.2496,16.4141,19.6608,26.3346
1581940995,176789,dwsquote,189,v1.1,26946482.5809942,79357503.49160011,600.1855763477712,52600.1527,478532.2474965905,2256310.3054,81229.22112850593,4781567.275600003,43200310.7246022,62.37566844,2.25635102,14.2508,16.4155,19.6625,26.3370
1581963711,176845,dwsquote,190,v1.1,27209882.09749275,80620903.64430012,600.1855763477712,52600.1527,741931.7639951451,3519710.4581,81229.22112850593,4781567.275600003,43200310.7246022,62.98538515,2.25635102,14.0199,16.1495,19.3439,25.9102
1581988604,176907,dwsquote,190,v1.1,27209882.09749275,80620903.64430012,600.1855763477712,52600.1527,470832.2616308393,2248610.3054,81229.22112850593,4781567.275600003,43200310.7246022,62.98538515,2.25635102,14.0199,16.1495,19.3439,25.9102
1582008413,176956,dwsquote,191,v1.1,27299966.7454535,81008988.64430012,632.8882869085164,52733.1527,354084.3500356519,1704085.3054,80596.33284159741,4728834.122900003,43200310.7246022,63.19391293,2.23877092,13.9409,16.0585,19.2349,25.7642
1582027230,177000,dwsquote,191,v1.1,27299966.7454535,81008988.64430012,632.8882869085164,52733.1527,354084.3500356519,1704085.3054,80596.33284159741,4728834.122900003,43200310.7246022,63.19391293,2.23877092,13.9409,16.0585,19.2349,25.7642
1582049019,177055,dwsquote,191,v1.1,27299966.7454535,81008988.64430012,632.8882869085164,52733.1527,90684.83353709728,440685.1527,80596.33284159741,4728834.122900003,43200310.7246022,63.19391293,2.23877092,13.9409,16.0585,19.2349,25.7642
1582070768,177108,dwsquote,191,v1.1,27299966.7454535,81008988.64430012,632.8882869085164,52733.1527,90684.83353709728,440685.1527,80596.33284159741,4728834.122900003,43200310.7246022,63.19391293,2.23877092,13.9409,16.0585,19.2349,25.7642
1582092369,177163,dwsquote,192,v1.1,27299346.44957567,80961268.64430012,3892.610156898118,222324.6108,12.59240907755386,5013.1527,76716.31509377685,4511522.664800001,43200310.7246022,63.19247707,2.13099343,13.9415,16.0591,19.2357,25.7652
1582113595,177215,dwsquote,193,v1.1,27325116.40227183,81087038.79700011,3892.610156898118,222324.6108,25782.54510523455,130783.3054,76716.31509377685,4511522.664800001,43200310.7246022,63.25212931,2.13099343,13.9189,16.0331,19.2045,25.7235
1582135295,177268,dwsquote,193,v1.1,27325116.40227183,81087038.79700011,3892.610156898118,222324.6108,25782.54510523455,130783.3054,76716.31509377685,4511522.664800001,43200310.7246022,63.25212931,2.13099343,13.9189,16.0331,19.2045,25.7235
1582157148,177320,dwsquote,193,v1.1,27325116.40227183,81087038.79700011,4166.349682130779,322598.7635,25782.54510523455,130783.3054,76442.57556854418,4411248.512100001,43200310.7246022,63.25212931,2.12338960,13.9189,16.0331,19.2045,25.7235
1582179072,177376,dwsquote,195,v1.1,27326369.78266885,80889859.49160011,973.169090876298,153273.3054,5145.990553916331,25145.3054,75743.14600290055,4358249.3594,43200310.7246022,63.25503063,2.10396114,13.9178,16.0318,19.2030,25.7214
1582200410,177429,dwsquote,195,v1.1,27326369.78266885,80889859.49160011,973.169090876298,153273.3054,5145.990553916331,25145.3054,75743.14600290055,4358249.3594,43200310.7246022,63.25503063,2.10396114,13.9178,16.0318,19.2030,25.7214
1582221650,177481,dwsquote,196,v1.1,27583569.31054823,82147059.6443001,973.169090876298,153273.3054,262345.5184332946,1282345.4581,75743.14600290055,4358249.3594,43200310.7246022,63.85039563,2.10396114,13.6923,15.7721,18.8918,25.3047
1582242716,177535,dwsquote,196,v1.1,27582596.14145735,81993786.3389001,313.6861535648802,100314.1527,262345.5184332946,1282345.4581,75429.45984933568,4257935.2067,43200310.7246022,63.84814294,2.09524770,13.6931,15.7731,18.8930,25.3063
1582265211,177589,dwsquote,197,v1.1,27709145.90916005,82620336.49160011,313.6861535648802,100314.1527,383749.2955820817,1883750.3054,75429.45984933568,4257935.2067,43200310.7246022,64.14108011,2.09524770,13.5822,15.6453,18.7399,25.1012
1582286590,177643,dwsquote,197,v1.1,27709145.90916005,82620336.49160011,313.6861535648802,100314.1527,383749.2955820817,1883750.3054,75429.45984933568,4257935.2067,43200310.7246022,64.14108011,2.09524770,13.5822,15.6453,18.7399,25.1012
1582308667,177696,dwsquote,197,v1.1,27708832.22300648,82520022.3389001,353.8430273647019,100354.1527,126549.7677027034,626550.1527,75075.61682197098,4157581.054,43200310.7246022,64.14035399,2.08541880,13.5824,15.6456,18.7403,25.1017
1582331086,177752,dwsquote,197,v1.1,27708832.22300648,82520022.3389001,1120.933618117105,153621.3054,126549.7677027034,626550.1527,74308.52623121858,4104313.9013,43200310.7246022,64.14035399,2.06411088,13.5824,15.6456,18.7403,25.1017
1582351774,177802,dwsquote,198,v1.1,27959831.76226668,83771022.49160011,1120.933618117105,153621.3054,250999.5392602019,1251000.1527,74308.52623121858,4104313.9013,43200310.7246022,64.72136726,2.06411088,13.3624,15.3921,18.4367,24.6950
1582372529,177856,dwsquote,198,v1.1,27959831.76226668,83771022.49160011,1120.933618117105,153621.3054,250999.5392602019,1251000.1527,74308.52623121858,4104313.9013,43200310.7246022,64.72136726,2.06411088,13.3624,15.3921,18.4367,24.6950
1582396444,177913,dwsquote,199,v1.1,28206477.46584199,84917668.49160013,767.0905907524028,53267.1527,497999.0858628708,2498000.3054,74308.52623121858,4104313.9013,43200310.7246022,65.29230228,2.06411088,13.1461,15.1430,18.1383,24.2953
1582417419,177966,dwsquote,199,v1.1,28205710.37525124,84864401.33890012,801.343256081994,53401.1527,497999.0858628708,2498000.3054,73507.18297513659,4050912.7486,43200310.7246022,65.29052662,2.04185151,13.1468,15.1438,18.1392,24.2966
1582437933,178016,dwsquote,199,v1.1,28205710.37525124,84864401.33890012,801.343256081994,53401.1527,246999.5466026689,1247000.1527,73507.18297513659,4050912.7486,43200310.7246022,65.29052662,2.04185151,13.1468,15.1438,18.1392,24.2966
1582459280,178070,dwsquote,199,v1.1,28205710.37525124,84864401.33890012,801.343256081994,53401.1527,246999.5466026689,1247000.1527,73507.18297513659,4050912.7486,43200310.7246022,65.29052662,2.04185151,13.1468,15.1438,18.1392,24.2966
1582481145,178123,dwsquote,199,v1.1,28205710.37525124,84864401.33890012,801.343256081994,53401.1527,0,0,73507.18297513659,4050912.7486,43200310.7246022,65.29052662,2.04185151,13.1468,15.1438,18.1392,24.2966
1582502746,178175,dwsquote,199,v1.1,28204909.03199516,84811000.18620013,835.6692194902801,53536.1527,0,0,72671.5137556463,3997376.5959,43200310.7246022,65.28867168,2.01863864,13.1475,15.1446,18.1402,24.2979
1582525287,178230,dwsquote,199,v1.1,28204909.03199516,84811000.18620013,19763.61125888327,1072464.3054,0,0,53743.5717162533,2978448.4432,43200310.7246022,65.28867168,1.49286625,13.1475,15.1446,18.1402,24.2979
1582545710,178279,dwsquote,199,v1.1,28204909.03199516,84811000.18620013,19763.61125888327,1072464.3054,0,0,53743.5717162533,2978448.4432,43200310.7246022,65.28867168,1.49286625,13.1475,15.1446,18.1402,24.2979
1582567332,178331,dwsquote,199,v1.1,28204909.03199516,84811000.18620013,19763.61125888327,1072464.3054,0,0,53743.5717162533,2978448.4432,43200310.7246022,65.28867168,1.49286625,13.1475,15.1446,18.1402,24.2979
1582588946,178386,dwsquote,200,v1.1,28436972.93526053,85990364.18620014,20622.73892086293,1123423.3054,232899.5724848647,1232900.1527,52048.77483478336,2873953.2905,42267184.01280765,67.27908092,1.47770738,12.3936,14.2762,17.1000,22.9046
1582611335,178441,dwsquote,200,v1.1,28418044.99322114,84971436.03350012,31352.42711734778,1734153.4581,232899.5724848647,1232900.1527,22391.14459890552,1244294.9851,42267184.01280765,67.23429927,0.63570295,12.4105,14.2957,17.1234,22.9359
1582632204,178494,dwsquote,200,v1.1,28418044.99322114,84971436.03350012,34556.17699112635,1910357.6108,232899.5724848647,1232900.1527,19187.39472512696,1068090.8324,42267184.01280765,67.23429927,0.54474586,12.4105,14.2957,17.1234,22.9359
1582653731,178547,dwsquote,200,v1.1,28418044.99322114,84971436.03350012,34556.17699112635,1910357.6108,232899.5724848647,1232900.1527,19187.39472512696,1068090.8324,42267184.01280765,67.23429927,0.54474586,12.4105,14.2957,17.1234,22.9359
1582675379,178600,dwsquote,200,v1.1,28386692.56610379,83237282.57540011,4977.845961957514,285879.4581,0,0,17413.29863694802,958415.5269999999,42267184.01280765,67.16012251,0.49437782,12.4386,14.3281,17.1622,22.9879
1582690751,178639,dwsquote,200,v1.1,28386692.56610379,83237282.57540011,4977.845961957514,285879.4581,0,0,17413.29863694802,958415.5269999999,42267184.01280765,67.16012251,0.49437782,12.4386,14.3281,17.1622,22.9879
1582699397,178660,dwsquote,201,v1.1,28544418.52082421,83922008.57540011,1774.096088178941,109675.3054,160929.7045942004,860930.1527,17413.29863694802,958415.5269999999,42267184.01280765,67.53328661,0.49437782,12.2973,14.1652,16.9672,22.7267
1582718829,178708,dwsquote,202,v1.1,28544862.79782589,84122452.72810012,1774.096088178941,109675.3054,161373.9815958811,1061374.3054,17857.57563862873,1158859.6797,42267184.01280765,67.53433772,0.50699121,12.2969,14.1648,16.9666,22.7259
1582740145,178759,dwsquote,202,v1.1,28544862.79782589,84122452.72810012,1774.096088178941,109675.3054,161373.9815958811,1061374.3054,17857.57563862873,1158859.6797,42267184.01280765,67.53433772,0.50699121,12.2969,14.1648,16.9666,22.7259
1582761747,178812,dwsquote,202,v1.1,28543088.70173771,84012777.42270012,1828.645558268198,104829.1527,161373.9815958811,1061374.3054,16028.93008036053,1054030.527,42267184.01280765,67.53014039,0.45507446,12.2985,14.1666,16.9688,22.7289
1582783146,178866,dwsquote,202,v1.1,28543088.70173771,84012777.42270012,1828.645558268198,104829.1527,0,0,16028.93008036053,1054030.527,42267184.01280765,67.53014039,0.45507446,12.2985,14.1666,16.9688,22.7289
1582805213,178918,dwsquote,202,v1.1,28543088.70173771,84012777.42270012,3609.366421184775,206610.3054,0,0,14248.20921744395,952249.3742999999,42267184.01280765,67.53014039,0.40451834,12.2985,14.1666,16.9688,22.7289
1582825975,178972,dwsquote,205,v1.1,28570279.73858541,86731589.88080014,3609.366421184775,206610.3054,27191.03684769433,2718812.4581,41439.24606513828,3671061.8324,42267184.01280765,67.59447171,1.17649416,12.2741,14.1385,16.9352,22.6838
1582847966,179024,dwsquote,205,v1.1,28568451.09302714,86626760.72810014,3676.944280815803,206777.3054,27191.03684769433,2718812.4581,39543.02264723905,3566065.6797,42267184.01280765,67.59014531,1.12265883,12.2758,14.1404,16.9374,22.6869
1582870958,179082,dwsquote,207,v1.1,28568480.08720352,86632823.03350013,3676.944280815803,206777.3054,27220.03102407424,2724874.7635,39572.01682361896,3572127.9851,42267184.01280765,67.59021391,1.12348199,12.2757,14.1404,16.9374,22.6868
1582890997,179131,dwsquote,207,v1.1,28566699.3663406,86531041.88080014,3740.499346538902,206840.3054,27220.03102407424,2724874.7635,37727.74089497928,3470283.8324,42267184.01280765,67.58600090,1.07112149,12.2773,14.1422,16.9396,22.6898
1582912759,179185,dwsquote,207,v1.1,28566699.3663406,86531041.88080014,3740.499346538902,206840.3054,28.99417637991104,6062.3054,37727.74089497928,3470283.8324,42267184.01280765,67.58600090,1.07112149,12.2773,14.1422,16.9396,22.6898
1582934655,179240,dwsquote,207,v1.1,28564803.1429227,86426045.72810014,3808.022041936518,207008.3054,28.99417637991104,6062.3054,35763.99478168244,3365119.6797,42267184.01280765,67.58151462,1.01536913,12.2790,14.1442,16.9420,22.6929
1582956104,179294,dwsquote,207,v1.1,28564803.1429227,86426045.72810014,3808.022041936518,207008.3054,0,0,35763.99478168244,3365119.6797,42267184.01280765,67.58151462,1.01536913,12.2790,14.1442,16.9420,22.6929
1582977950,179348,dwsquote,207,v1.1,28562958.86699406,86324201.57540014,3872.322311760649,207073.3054,0,0,33855.41858321863,3263210.527,42267184.01280765,67.57715124,0.96118308,12.2807,14.1461,16.9442,22.6960
1583064140,179561,dwsquote,207,v1.1,28559086.5446823,86117128.27000013,2525.475717445863,130825.3054,0,0,31329.94286577277,3132385.2216,42267184.01280765,67.56798971,0.88948276,12.2842,14.1501,16.9490,22.7024
1583085592,179615,dwsquote,207,v1.1,28557054.36319908,86011796.11730014,2594.349654729393,130994.3054,0,0,29228.88744527056,3026884.0689,42267184.01280765,67.56318177,0.82983207,12.2860,14.1522,16.9515,22.7057
1583107580,179669,dwsquote,207,v1.1,28556561.06896485,85986302.96460013,2101.055420502213,105501.1527,0,0,29228.88744527056,3026884.0689,42267184.01280765,67.56201468,0.82983207,12.2864,14.1527,16.9521,22.7065
1583130340,179727,dwsquote,207,v1.1,28556561.06896485,85986302.96460013,2101.055420502213,105501.1527,0,0,29228.88744527056,3026884.0689,42267184.01280765,67.56201468,0.82983207,12.2864,14.1527,16.9521,22.7065
1583150552,179776,dwsquote,207,v1.1,28556561.06896485,85986302.96460013,2101.055420502213,105501.1527,0,0,29228.88744527056,3026884.0689,42267184.01280765,67.56201468,0.82983207,12.2864,14.1527,16.9521,22.7065
1583172152,179827,dwsquote,207,v1.1,28554460.01354435,85880801.81190014,0,0,0,0,29228.88744527056,3026884.0689,42267184.01280765,67.55704379,0.82983207,12.2883,14.1549,16.9547,22.7100
1583193909,179884,dwsquote,207,v1.1,28554460.01354435,85880801.81190014,1564.579419515614,101565.1527,0,0,27664.30802575495,2925318.9162,42267184.01280765,67.55704379,0.78541238,12.2883,14.1549,16.9547,22.7100
1583215661,179938,dwsquote,207,v1.1,28554460.01354435,85880801.81190014,1564.579419515614,101565.1527,0,0,27664.30802575495,2925318.9162,42267184.01280765,67.55704379,0.78541238,12.2883,14.1549,16.9547,22.7100
1583236746,179987,dwsquote,207,v1.1,28554460.01354435,85880801.81190014,1564.579419515614,101565.1527,0,0,27664.30802575495,2925318.9162,42267184.01280765,67.55704379,0.78541238,12.2883,14.1549,16.9547,22.7100
1583258765,180045,dwsquote,208,v1.1,28611234.90932721,86187576.96460015,1564.579419515614,101565.1527,56774.89578286041,306775.1527,27664.30802575495,2925318.9162,42267184.01280765,67.69136761,0.78541238,12.2374,14.0963,16.8845,22.6160
1583279607,180095,dwsquote,210,v1.1,28721850.8392865,86698193.11730015,444.2770016807131,200444.1527,168955.4051616639,918956.4580999999,27220.03102407424,2724874.7635,42267184.01280765,67.95307402,0.77279899,12.1383,13.9821,16.7478,22.4328
1583301990,180148,dwsquote,210,v1.1,28721850.8392865,86698193.11730015,444.2770016807131,200444.1527,168955.4051616639,918956.4580999999,27220.03102407424,2724874.7635,42267184.01280765,67.95307402,0.77279899,12.1383,13.9821,16.7478,22.4328
1583323611,180201,dwsquote,210,v1.1,28721850.8392865,86698193.11730015,444.2770016807131,200444.1527,168955.4051616639,918956.4580999999,27220.03102407424,2724874.7635,42267184.01280765,67.95307402,0.77279899,12.1383,13.9821,16.7478,22.4328
1583344810,180256,dwsquote,210,v1.1,28721850.8392865,86698193.11730015,444.2770016807131,200444.1527,55862.7977926423,305863.1527,27220.03102407424,2724874.7635,42267184.01280765,67.95307402,0.77279899,12.1383,13.9821,16.7478,22.4328
1583366618,180307,dwsquote,210,v1.1,28721406.56228482,86497748.96460015,0,0,0,0,27220.03102407424,2724874.7635,42267184.01280765,67.95202291,0.77279899,12.1387,13.9825,16.7483,22.4335
1583388363,180361,dwsquote,210,v1.1,28721406.56228482,86497748.96460015,0,0,0,0,27220.03102407424,2724874.7635,42267184.01280765,67.95202291,0.77279899,12.1387,13.9825,16.7483,22.4335
1583409543,180414,dwsquote,210,v1.1,28721406.56228482,86497748.96460015,0,0,0,0,27220.03102407424,2724874.7635,42267184.01280765,67.95202291,0.77279899,12.1387,13.9825,16.7483,22.4335
1583431527,180468,dwsquote,213,v1.1,28721546.63397174,86543890.42270017,0,0,140.0716869171981,46141.4581,27360.10271099143,2771016.2216,42267184.01280765,67.95235430,0.77677574,12.1386,13.9824,16.7482,22.4333
1583453065,180521,dwsquote,213,v1.1,28721546.63397174,86543890.42270017,5.98718476770029,2706.1527,140.0716869171981,46141.4581,27354.11552622373,2768310.0689,42267184.01280765,67.95235430,0.77660576,12.1386,13.9824,16.7482,22.4333
1583474956,180576,dwsquote,215,v1.1,28722204.2538451,86844548.72810017,5.98718476770029,2706.1527,797.6915602804885,346799.7635,28011.73539958702,3068968.3743,42267184.01280765,67.95391017,0.79527613,12.1380,13.9817,16.7473,22.4322
1583495699,180628,dwsquote,215,v1.1,28722204.2538451,86844548.72810017,5.98718476770029,2706.1527,797.6915602804885,346799.7635,28011.73539958702,3068968.3743,42267184.01280765,67.95391017,0.79527613,12.1380,13.9817,16.7473,22.4322
1583517704,180681,dwsquote,215,v1.1,28722204.2538451,86844548.72810017,5.98718476770029,2706.1527,657.6198733632904,300658.3054,28011.73539958702,3068968.3743,42267184.01280765,67.95391017,0.79527613,12.1380,13.9817,16.7473,22.4322
1583539411,180736,dwsquote,215,v1.1,28722198.26666034,86841842.57540017,0,0,657.6198733632904,300658.3054,28011.73539958702,3068968.3743,42267184.01280765,67.95389600,0.79527613,12.1380,13.9817,16.7473,22.4322
1583561205,180790,dwsquote,215,v1.1,28722198.26666034,86841842.57540017,0,0,0,0,28011.73539958702,3068968.3743,42267184.01280765,67.95389600,0.79527613,12.1380,13.9817,16.7473,22.4322
1583582616,180842,dwsquote,215,v1.1,28722198.26666034,86841842.57540017,0,0,0,0,28011.73539958702,3068968.3743,42267184.01280765,67.95389600,0.79527613,12.1380,13.9817,16.7473,22.4322
1583604142,180895,dwsquote,215,v1.1,28722198.26666034,86841842.57540017,0,0,0,0,28011.73539958702,3068968.3743,42267184.01280765,67.95389600,0.79527613,12.1380,13.9817,16.7473,22.4322
1583626015,180952,dwsquote,215,v1.1,28722198.26666034,86841842.57540017,0,0,0,0,28011.73539958702,3068968.3743,42267184.01280765,67.95389600,0.79527613,12.1380,13.9817,16.7473,22.4322
1583647308,181003,dwsquote,215,v1.1,28722198.26666034,86841842.57540017,0,0,0,0,28011.73539958702,3068968.3743,42267184.01280765,67.95389600,0.79527613,12.1380,13.9817,16.7473,22.4322
1583669189,181058,dwsquote,215,v1.1,28722198.26666034,86841842.57540017,0,0,0,0,28011.73539958702,3068968.3743,42267184.01280765,67.95389600,0.79527613,12.1380,13.9817,16.7473,22.4322
1583690623,181110,dwsquote,215,v1.1,28722198.26666034,86841842.57540017,0,0,0,0,28011.73539958702,3068968.3743,42267184.01280765,67.95389600,0.79527613,12.1380,13.9817,16.7473,22.4322
1583711870,181162,dwsquote,215,v1.1,28722198.26666034,86841842.57540017,0,0,0,0,28011.73539958702,3068968.3743,42267184.01280765,67.95389600,0.79527613,12.1380,13.9817,16.7473,22.4322
1583733970,181217,dwsquote,215,v1.1,28722198.26666034,86841842.57540017,0,0,0,0,28011.73539958702,3068968.3743,42267184.01280765,67.95389600,0.79527613,12.1380,13.9817,16.7473,22.4322
1583755525,181270,dwsquote,215,v1.1,28722198.26666034,86841842.57540017,0,0,0,0,28011.73539958702,3068968.3743,42267184.01280765,67.95389600,0.79527613,12.1380,13.9817,16.7473,22.4322
1583777530,181324,dwsquote,216,v1.1,28722204.84285907,86844849.72810017,0,0,6.576198733632904,3007.1527,28018.31159832066,3071975.527,42267184.01280765,67.95391156,0.79546283,12.1380,13.9817,16.7473,22.4322
1583798430,181377,dwsquote,216,v1.1,28722204.84285907,86844849.72810017,0,0,6.576198733632904,3007.1527,28018.31159832066,3071975.527,42267184.01280765,67.95391156,0.79546283,12.1380,13.9817,16.7473,22.4322
1583819995,181429,dwsquote,216,v1.1,28722204.84285907,86844849.72810017,0,0,6.576198733632904,3007.1527,28018.31159832066,3071975.527,42267184.01280765,67.95391156,0.79546283,12.1380,13.9817,16.7473,22.4322
1583841769,181483,dwsquote,216,v1.1,28722204.84285907,86844849.72810017,0,0,6.576198733632904,3007.1527,28018.31159832066,3071975.527,42267184.01280765,67.95391156,0.79546283,12.1380,13.9817,16.7473,22.4322
1583863870,181537,dwsquote,216,v1.1,28722204.84285907,86844849.72810017,0,0,0,0,28018.31159832066,3071975.527,42267184.01280765,67.95391156,0.79546283,12.1380,13.9817,16.7473,22.4322
1583885134,181590,dwsquote,216,v1.1,28722204.84285907,86844849.72810017,0,0,0,0,28018.31159832066,3071975.527,42267184.01280765,67.95391156,0.79546283,12.1380,13.9817,16.7473,22.4322
1583907197,181642,dwsquote,216,v1.1,28722204.84285907,86844849.72810017,0,0,0,0,28018.31159832066,3071975.527,42267184.01280765,67.95391156,0.79546283,12.1380,13.9817,16.7473,22.4322
1583928481,181697,dwsquote,216,v1.1,28722204.84285907,86844849.72810017,0,0,0,0,28018.31159832066,3071975.527,42267184.01280765,67.95391156,0.79546283,12.1380,13.9817,16.7473,22.4322
1583949864,181747,dwsquote,216,v1.1,28722204.84285907,86844849.72810017,0,0,0,0,28018.31159832066,3071975.527,42267184.01280765,67.95391156,0.79546283,12.1380,13.9817,16.7473,22.4322
1583971601,181802,dwsquote,216,v1.1,28722204.84285907,86844849.72810017,0,0,0,0,28018.31159832066,3071975.527,42267184.01280765,67.95391156,0.79546283,12.1380,13.9817,16.7473,22.4322
1583995190,181860,dwsquote,216,v1.1,28722204.84285907,86844849.72810017,0,0,0,0,28018.31159832066,3071975.527,42267184.01280765,67.95391156,0.79546283,12.1380,13.9817,16.7473,22.4322
1584014532,181910,dwsquote,216,v1.1,28722204.84285907,86844849.72810017,87.68264978177206,40088.1527,0,0,27930.62894853888,3031887.3743,42267184.01280765,67.95391156,0.79297345,12.1380,13.9817,16.7473,22.4322
1584036422,181962,dwsquote,216,v1.1,28722204.84285907,86844849.72810017,87.68264978177206,40088.1527,0,0,27930.62894853888,3031887.3743,42267184.01280765,67.95391156,0.79297345,12.1380,13.9817,16.7473,22.4322
1584057299,182017,dwsquote,216,v1.1,28722204.84285907,86844849.72810017,745.3025231450624,340746.4581,0,0,27273.0090751756,2731229.0689,42267184.01280765,67.95391156,0.77430308,12.1380,13.9817,16.7473,22.4322
1584079326,182070,dwsquote,216,v1.1,28722204.84285907,86844849.72810017,745.3025231450624,340746.4581,0,0,27273.0090751756,2731229.0689,42267184.01280765,67.95391156,0.77430308,12.1380,13.9817,16.7473,22.4322
1584100908,182123,dwsquote,216,v1.1,28722117.16020929,86804761.57540016,660.1318263888028,301661.4581,0,0,27270.49712215009,2730225.9162,42267184.01280765,67.95370411,0.77423177,12.1381,13.9818,16.7475,22.4324
